iso3c,year,cap_form,cpi_harm,current_account_GDP_ameco,nulc_eur,nulc_lcu,population_ameco,rulc,unemp_rate,wage_share,sect_balance_gvnt,sect_balance_foreign,sect_balance_priv_corp,sect_balance_priv_HH,sect_balance_priv,school_agv_yrs,school_share_sec,school_share_ter,chinn_ito,chinn_ito_normed,eci_mit,eci_mit_plus,eci_harv_hs,eci_harc_coi_hs,eci_harv_sitc,eci_harc_coi_sitc,bond_yield,kof_G,kof_G_df,kof_G_dj,kof_EcG,kof_EcG_df,kof_EcG_dj,kof_trade,kof_trade_df,kof_trade_dj,kof_fin,kof_fin_df,kof_fin_dj,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp,debt_corp_nf_percGDP,debt_corp_f_percGDP,debt_gen_gov_percGDP,debt_hh_npish_percGDI,total_debt_percGDP,debt_gen_gvt_gross,interest_long_term,average_wages,gini_post_tax,gini_pre_tax,fdi_net_inflow_GDP,fdi_net_outflow_GDP,tax_rev_total_GDP,tax_rev_trade_TAX,tax_rev_inc_profits_TAX,trade_total_GDP,trade_exp_GDP,trade_imp_GDP,RD_expend_GDP,RD_scientists,wgi_accountability,wgi_regul_quality,wgi_rule_of_law,wgi_pol_stability,wgi_gov_effectvn,wgi_control_corrupt,empl_ind,empl_agr,empl_serv,empl_self,unemp_youth_neet,VA_industry_gdp,VA_manufct_gdp,current_account_GDP_WB,population,res_rents,gdp_real_lcu,gdp_real_lcu_growth,gdp_real_pc_lcu,gdp_real_pc_lcu_growth,gdp_real_usd,gdp_real_pc_usd,gdp_nom_lcu,gdp_nom_pc_lcu,gdp_nom_usd,gdp_nom_pc_usd,gdp_real_ppp,gdp_real_pc_ppp,gdp_nom_ppp,gdp_nom_pc_ppp,unemp_rate_wb,labor_force_total,cpi_wb,cpi_change_wb,interest_real,sect_agric_employees_abs,sect_mining_employees_abs,sect_manufact_employees_abs,sect_ict_employees_abs,sect_finance_employees_abs,sect_agric_employees_share_indus,sect_mining_employees_share_indus,sect_manufact_employees_share_indus,sect_ict_employees_share_indus,sect_finance_employees_share_indus,sect_total_employees,sect_agric_engaged_abs,sect_mining_engaged_abs,sect_manufact_engaged_abs,sect_ict_engaged_abs,sect_finance_engaged_abs,sect_agric_engaged_share_indus,sect_mining_engaged_share_indus,sect_manufact_engaged_share_indus,sect_ict_engaged_share_indus,sect_finance_engaged_share_indus,sect_total_engaged,sect_agric_GO_abs,sect_mining_GO_abs,sect_manufact_GO_abs,sect_ict_GO_abs,sect_finance_GO_abs,sect_agric_GO_share_indus,sect_mining_GO_share_indus,sect_manufact_GO_share_indus,sect_ict_GO_share_indus,sect_finance_GO_share_indus,sect_total_GO,sect_agric_VA_abs,sect_mining_VA_abs,sect_manufact_VA_abs,sect_ict_VA_abs,sect_finance_VA_abs,sect_agric_VA_share_indus,sect_mining_VA_share_indus,sect_manufact_VA_share_indus,sect_ict_VA_share_indus,sect_finance_VA_share_indus,sect_total_VA
AUT,1968,3.30033,,-0.41391,14.5892323,28.3626517,7415.4,115.9556228,1.5,63.2648861,,0.41391,,,,,,,,,1.98078,1.67812,,,1.946055,1.5204496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.013881174705,24.309171420419,24.704709754286,,,,,,,,,,,,,,,,,7415403,,97666651820.2602,4.47231278246069,13170.7813884505,3.93124182887794,129352102232.948,17443.704979075,23506483200,3169.95356826864,12440625312.8685,1677.67352804272,,,,,,,23.5154017656475,2.76486058908292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1969,3.53639,,1.1701493,14.9490506,28.8728338,7441.06,114.9008616,1.6,62.689413,,-1.1701493,,,,,,,,,1.92701,1.64514,,,2.0081334,1.3253899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7252596626323,26.8480017913189,25.8772578713134,,,,,,,,,,,,,,,,,7441055,,103796081154.048,6.2758671660702,13949.1081780807,5.90949592643494,137470068345.607,18474.5400142328,25664612352,3449.05559117625,13582798556.2404,1825.38612552124,,,,,,,24.2397695589399,3.08039726691219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1970,4.09354,,0.6012557,15.1257125,29.2151823,7467.09,110.9992653,1.1,60.5607189,,-0.6012557,,,,7.4,18.83,1.45,0.00668400106951594,0.448927849531174,1.99157,1.64744,,,1.9172136,1.2568328,,66.1116485595703,69.8286285400391,62.3946647644043,54.107666015625,50.1691246032715,58.046199798584,56.9643859863281,49.7418479919434,64.1869201660156,51.2509384155274,50.5964012145996,51.9054832458496,152,12,,,74,,904,,1444,2888,-1091,-7.3,,,,,,,,,,,0.732802990777067,0.0562674608344934,,,,54.86039174788,27.3917570099059,27.4686347379741,,,,,,,,,,,,,,,,,7467086,0.376748306225297,110357179400,6.32114254507779,14779.1493763431,5.95049653114532,146159747322.549,19573.8668769248,29047294400,3890.04417519766,15373005768.7219,2058.76907922607,,,,,,,25.2997346840593,4.37283499144671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1971,4.99928,,0.4718555,16.6349183,31.6477256,7500.48,113.2150107,1,61.76962,,-0.4718555,,,,,,,0.00668400106951594,0.448927849531174,1.96936,1.60418,,,1.947001,0.73413414,,66.5621871948242,70.1150588989258,63.0093002319336,54.4804496765137,50.9146957397461,58.046199798584,56.8714790344238,49.5560340881348,64.1869201660156,52.0894203186035,52.273365020752,51.9054832458496,205,16,,,110,,1047,,1859,3542,-885,-5.0,,,,,,,,,,,0.799230381998008,0.202256787544997,,,,54.3804711459358,27.0353547009084,27.3451164450274,,,,,,,,,,,,,,,,,7500482,0.340224293538453,116001914600,5.11496871403365,15465.928003027,4.64694285980538,153635772670.608,20483.4532861498,32427438800,4323.38065740308,17858485956.6031,2380.97844333246,,,,,,,26.4899011590001,4.70426464863565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1972,6.25655,,0.1313759,17.6735227,33.3044108,7544.2,110.7264217,0.9,60.4118567,,-0.1313759,,,,,,,0.00668400106951594,0.448927849531174,1.94613,1.58971,,,1.9991249,0.95899636,,67.0732116699219,70.1740036010742,63.9724044799805,54.9560623168945,51.1100234985352,58.8021011352539,57.6273803710938,49.5560340881348,65.6987228393555,52.2847442626953,52.6640129089356,51.9054832458496,251,27,,,148,,1192,,2549,4446,-792,-3.7,,,,,,,,,,,0.659136815349997,0.173937779476691,17.888785545061,5.29629888756733,20.4575666410131,54.2960192212936,26.9306664617911,27.3653527595025,,,,,,,,,,,,,,,,,7544201,0.329919228489339,123203152200,6.20786098645996,16330.841688868,5.59238143143921,163173267863.473,21628.966124242,37057942900,4912.10969856185,22059612417.4058,2924.04887110057,,,,,,,28.173370135572,6.35513498697942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1973,7.19387,,-0.29625,20.8578635,36.5569592,7586.12,112.4863271,0.8,61.3720534,,0.29625,,,,,,,1.07352960109711,0.698749601840973,1.88468,1.58698,,,1.9280943,0.8366192,,68.3186721801758,71.4652862548828,65.1720352172852,55.3964920043945,50.575813293457,60.2171669006348,58.1393547058106,49.7418479919434,66.536865234375,52.653621673584,51.409782409668,53.8974685668945,246,33,,,186,,1352,,4097,5828,-692,-2.4,,,,,,,,,,,0.544656020082382,0.1313209738564,18.1969508473203,4.70695970695971,19.8717948717949,54.4568199360651,26.9193668906389,27.5374530454263,,,,,,,,,,,,,,,,,7586115,0.408568236552023,129228322800,4.89043542507672,17034.8489048742,4.31090588849487,171153151159.323,22561.3704985125,41997559400,5536.10898332018,29515467987.912,3890.72245647634,,,,,,,30.2951293621697,7.53108064952016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1974,8.9833,,-0.9538282,25.4038664,40.4296674,7599.04,113.609324,1,61.9847557,,0.9538282,,,,,,,1.07352960109711,0.698749601840973,1.90756,1.59344,,,1.5417796,-0.17047568,,69.4182586669922,72.8186721801758,66.0178375244141,56.8994293212891,53.0790710449219,60.7197875976563,60.4783706665039,53.4146423339844,67.542106628418,53.320484161377,52.7435035705566,53.8974685668945,225,35,,,240,,1709,,5251,7742,-1236,-3.6,,,,,,,,,,,0.503121176626917,0.0560681798394826,18.3973409930983,4.17919898686085,21.5555907339982,59.5677317780406,29.1143698982224,30.4533618798182,,,,,,,,,,,,,,,,,7599038,0.631573009553033,134322681800,3.94213813939555,17676.2745231699,3.76537310003459,177900244807.952,23410.8902742626,47801145100,6290.42059007996,35189299985.2768,4630.7572070671,,,,,,,33.1797691086594,9.52179379069359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1975,9.08861,,-0.056393,29.0579492,45.5010956,7578.9,120.1059482,1.3,65.5292857,,0.056393,,,,7.7,22.6,1.62,1.07352960109711,0.698749601840973,1.8608,1.55252,,,1.7931522,-0.0063158935,,69.3682098388672,72.4950332641602,66.2413787841797,56.8841285705566,52.2107658386231,61.557487487793,59.9679336547852,50.7183609008789,69.2175064086914,53.8003196716309,53.7031745910645,53.8974685668945,296,38,,,302,,1811,,6194,9535,-1010,-2.6,,,,,,,,,,,0.197493687148713,0.0644795593501899,18.0109254054139,3.23130079322594,20.5168134702419,56.5991341566834,28.0946358571963,28.5044982994871,,,,,,,,,,,,,,,,,7578903,0.588911468710195,133834102200,-0.363735739528693,17658.7696398806,-0.0990303882549597,177253158036.877,23387.7063787301,50702938000,6690.01015054553,40059206763.056,5285.62072414121,,,,,,,35.9818844826095,8.44525278272289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1976,10.54531,,-3.2601505,32.7400012,47.6682597,7565.53,119.1232632,1.4,64.993137,,3.2601505,,,,,,,1.07352960109711,0.698749601840973,1.70802,1.51373,,,1.701962,-0.41141787,,70.2013549804688,73.7162475585938,66.6864700317383,59.1072120666504,55.9534149169922,62.2610130310059,61.8159942626953,53.0074310302734,70.6245574951172,56.3984336853027,58.8994026184082,53.8974685668945,341,45,,,338,,1994,,10560,14435,-1675,-4.0,,,,,,,,,,,0.212366202409436,0.130842717209335,17.8623323843713,2.73930304367005,19.7220996912219,59.9162816321086,28.7525264199134,31.1637552121951,,,,,,,,,,,,,,33.9985957592584,22.2527289877361,,7565525,0.613478478750688,139961623500,4.57844540313283,18499.9221468437,4.76336983899198,185368597102.924,24501.7493304065,56006920800,7402.9126597295,42959976068.1138,5678.38663782273,,,,,,,38.6152867024666,7.31868899509658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1977,12.78313,,-5.4036923,36.1971361,49.5642681,7568.43,117.7404156,1.5,64.2386614,,5.4036923,,,,,,,1.07352960109711,0.698749601840973,1.7341,1.50111,,,1.6113309,-0.7462456,,71.3087844848633,75.5223846435547,67.0951843261719,59.1103134155274,55.5911712646484,62.6294555664063,61.5914154052734,51.8213844299316,71.361442565918,56.6292114257813,59.3609619140625,53.8974685668945,334,43,,,468,,2377,,13626,19588,-4230,-8.4,,,,,,,,,,,0.187821782678742,0.1670360497191,17.9992930878546,2.28220665774769,19.9496340599669,60.2775956821567,27.9539567920211,32.3236388901356,,,,,,,,,,,,,,33.6022058375951,21.6266196230841,,7568430,0.489101349580115,147071647100,5.07998079916527,19432.2530696591,5.03964781805539,194785286243.434,25736.5512059217,61911611400,8180.24496493989,51545759220.7143,6810.6277286986,,,,,,,40.7370459290643,5.49460953882342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1978,12.83645,,-2.4043931,40.3060454,54.082738,7562.31,121.2099528,1.5,66.1316258,,2.4043931,,,,,,,1.07352960109711,0.698749601840973,1.81273,1.52639,,,1.8177999,1.4675341,,71.8235092163086,76.1820983886719,67.4649124145508,59.8353309631348,56.1701431274414,63.5005226135254,61.8813133239746,50.6590538024902,73.1035766601563,57.7893447875977,61.6812248229981,53.8974685668945,379,53,,,620,,2894,,18021,26259,-5139,-8.4,,,,,,,,,,,0.229467385721991,0.144732845975162,18.7775498563958,1.55856694596738,21.4371918209717,59.6679877608595,29.1150929927063,30.5528947681532,,,,,,,,,,,,,,33.8423834520677,21.9883598722386,,7562305,0.454444675052048,146761835600,-0.210653450960095,19407.0241282255,-0.129830243272394,194374964316,25703.1373788812,65483748600,8659.23135869288,62052258694.2102,8205.46892702823,,,,,,,42.1931204792844,3.57432532726001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1979,14.34646,,-2.4835819,40.8969494,54.4176141,7549.43,117.1408613,1.4,63.9115471,,2.4835819,,,,,,,1.07352960109711,0.698749601840973,1.93101,1.61232,,,1.7642847,1.1812248,,71.8218612670898,76.1165618896484,67.5271453857422,60.2179641723633,56.5335960388184,63.9023284912109,62.9512634277344,51.9953346252441,73.9071884155274,57.4846572875977,61.0718498229981,53.8974685668945,395,45,,,547,,3270,,24789,33280,-6788,-9.4,,,,,,,,,,,0.253497717955077,0.114772927655659,18.5501164112901,1.48539778449144,20.962361530715,63.3172191333532,30.8807752370752,32.436443896278,,,,,,,,,,,,,,32.9180396040663,21.3519437956606,,7549425,0.619201938248419,154623426600,5.35669983130138,20481.4839010918,5.53644786427436,204787047701.607,27126.1781793457,71830083700,9514.64299598976,73937296654.6577,9793.76530724628,,,,,,,43.7573896340279,3.7074033325208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1980,16.12937,,-4.5037324,43.9751678,57.4240533,7549.43,117.0788678,1.7,63.8777238,,4.5037324,,,,7.89,26.33,1.55,1.07352960109711,0.698749601840973,1.88666,1.53273,,,1.5958104,0.7378582,,72.3764953613281,76.7516937255859,68.0012969970703,61.3295516967774,57.6563453674316,65.0027694702149,64.6139984130859,53.5727996826172,75.6552047729492,58.045108795166,61.7398872375488,54.3503265380859,477,47,1415,7598,530,,3163,,27232,40455,-10145,-12.7,,,,,,,,,,,0.291624498184505,0.122741085610205,18.5780047045143,1.54475762291775,20.8801660038042,66.8250060486283,31.693071746573,35.1319343020553,,,,,,,,,,,,,,32.9373058806368,21.203226789704,,7549433,0.642215616921063,157300708700,1.73148542809489,20836.095730633,1.73137762504751,208332905591.186,27595.8347588735,77151789500,10219.5475474781,82058912465.4329,10869.5464236099,,,,,,,46.5264976570149,6.3283208759637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1981,17.37594,,-3.6243195,47.8488927,61.6009767,7568.71,117.6901303,2.6,64.2112259,,3.6243195,,,,,,,1.07352960109711,0.698749601840973,1.84022,1.47472,,,1.6465434,0.54637456,,72.5646362304688,76.9563217163086,68.1729278564453,62.5076904296875,59.7797775268555,65.235595703125,65.324821472168,54.7459716796875,75.9036560058594,59.6905632019043,64.813591003418,54.5675354003906,368,39,1250,9216,634,,2898,,27546,42475,-11578,-16.7,,,,,,,,,,,0.461073619768896,0.296955433527887,18.94982574072,1.41975631438582,20.7812581707891,68.396550301208,33.0006616212331,35.3958886799749,,,,,,,,,,,,,,32.5462609290072,20.753651112851,,7568710,0.56273140771331,157073732400,-0.144294518362841,20753.0388137477,-0.398620345956914,208032292628.472,27485.8321468879,82215015600,10862.4872138053,71034228097.4598,9385.24901832146,,,,,,,49.6917132604466,6.80303861847746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1982,17.8707,,-1.6825546,51.9038603,62.9890158,7574.14,114.2249244,3.1,62.3206246,,1.6825546,,,,,,,1.07352960109711,0.698749601840973,1.79374,1.44719,,,1.7440469,0.5538629,,72.5442581176758,76.922966003418,68.1655502319336,62.2706832885742,58.9925727844238,65.5487899780274,64.6722106933594,53.1940231323242,76.150390625,59.8691558837891,64.7911148071289,54.9472007751465,321,43,1297,10360,676,,2965,,29441,39609,-6879,-9.9,,,,,,,,,,,0.291710695365233,0.195439408556546,18.1904204583364,1.34064441482003,20.27315944362,64.1171139234959,31.7414964327904,32.3756174907055,,,,,,,,,,,,,,31.7661310032735,20.1371639837869,,7574140,0.431835655606585,160232884700,2.01125436553259,21155.2578510564,1.93812116345225,212216351195.68,28018.5408766777,88359973700,11666.0074543116,71275287327.5793,9410.34722457985,,,,,,,52.3929665372127,5.4360236335748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1983,19.21044,,-2.3947655,54.547862,63.3030786,7561.91,110.9416896,3.1,60.5293059,,2.3947655,,,,,,,1.07352960109711,0.698749601840973,1.79615,1.4146,,,1.7052494,0.8280008,,72.6188659667969,76.5313415527344,68.7063980102539,61.5565299987793,57.2053871154785,65.9076766967774,64.0534210205078,52.0510406494141,76.0558013916016,59.0596389770508,62.359733581543,55.7595405578613,327,43,1273,9988,756,,2755,,29937,33427,-690,-1.0,,,,,,,,,23.9,36.1,0.29966502251742,0.261546507289765,18.0325887657024,1.38396705296428,20.0100565079974,62.4721849872476,30.4781988225532,31.9939861646944,,,,,,,,,,,,,,31.2968522487394,20.0603496826521,,7561910,0.436614959370038,164996749400,2.97308802055163,21819.4542648617,3.13962807015436,218525730110.73,28898.2188508896,94146775100,12450.1316598584,72121016623.2572,9537.40743056414,,,,,,,54.1424585166626,3.33917335680399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1984,20.04175,,-2.01557,58.0890329,66.4247963,7561.43,110.9222517,3.3,60.5187007,,2.01557,,,,,,,1.07352960109711,0.698749601840973,1.77997,1.4148,,,1.7095252,0.5829287,,73.501838684082,77.7446594238281,69.2590103149414,63.0640068054199,59.6135673522949,66.5144729614258,65.4392547607422,54.621711730957,76.2568130493164,60.6887741088867,64.6054229736328,56.7721252441406,407,40,1651,10191,716,,2512,,30485,38899,-5598,-8.4,,,,,,,,,23.7,36.4,0.169502455427598,0.103419346967359,18.9640774355352,1.38739961047771,20.1785675208438,66.5750060351522,32.7510176204109,33.8239884147413,,,,,,,,,,,,,,30.1146222502124,19.6946868883898,,7561434,0.421858144143362,165081351900,0.0512752525777955,21832.0165063928,0.0575735826326707,218637779730.792,28914.8565907991,98857490400,13073.9077270264,67985345161.9558,8991.06507601017,,,,,,,57.2086474555651,5.6631874926014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1985,21.853,,-1.1100443,60.0971331,68.3188182,7564.98,110.8019993,3.6,60.4530915,,1.1100443,,,,8.11,30.13,2.47,1.07352960109711,0.698749601840973,1.88765,1.46178,,,1.8030875,0.8386665,7.77,74.2831726074219,79.1750793457031,69.3912734985352,64.8151550292969,62.5837478637695,67.0465621948242,66.4942779541016,56.2324256896973,76.7561264038086,63.1360321044922,68.9350738525391,57.3369865417481,602,174,3287,14751,1343,,3762,,44068,54578,-7733,-11.4,,,,,,,,,23.5,36.5,0.249479626524679,0.0626925326646038,18.1037840600629,1.37780391497942,19.3039569856339,70.0831614762495,34.9213214117574,35.1618400644921,,,,,,,,,,,,,,30.4474448148923,20.0172987519794,,7564985,0.425835896823869,169206204100,2.4986784712659,22367.02440256,2.45056564523235,224100834862.979,29623.4341327814,104329954100,13791.1647015824,69386774474.5943,9172.09676880976,,,,,,,59.0333239215913,3.18951163361009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1986,23.84855,,-1.2141146,64.7781865,70.4461543,7569.79,110.9772606,3.8,60.5487133,,1.2141146,,,,,,,1.07352960109711,0.698749601840973,1.81925,1.45997,,,1.8721813,0.9613192,7.44,75.846076965332,78.0981521606445,73.5940017700195,65.4417037963867,59.6619300842285,71.2214736938477,64.4285278320313,52.1666221618652,76.6904296875,66.4548721313477,67.1572265625,65.7525177001953,985,233,4420,20503,1430,,5222,,56244,69227,-9863,-10.2,,,,,,,,,23.4,36.8,0.188356395792025,0.297620024357795,17.9723367089122,1.39109458237009,19.4130063322947,64.014597212162,31.9977147053967,32.0168825067653,,,,,,,,,,,,,,30.259284481884,20.0085392124175,,7569794,0.242891830289759,173100303500,2.30139280099837,22867.2409711546,2.23640194418245,229258275343.493,30285.9331896605,109880625300,14515.669158236,99036165209.5539,13083.0726978243,,,,,,,60.0401057714645,1.70544665790866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1987,26.03971,,-1.2472256,67.9613629,71.9653654,7574.59,110.6734972,3.7,60.3829813,,1.2472256,,,,,,,1.07352960109711,0.698749601840973,1.89238,1.47574,,,1.9269779,1.0590247,7.01,76.2963333129883,78.2001647949219,74.3924865722656,66.1230545043945,58.9842147827149,73.2618865966797,64.0418930053711,51.0261192321777,77.0576705932617,68.204216003418,66.9423294067383,69.4660949707031,1502,293,6409,26320,1547,,6960,,69804,86613,-13481,-11.2,,,,,,,,,23.1,37,0.329814979081076,0.254809604728466,17.720084109956,1.47186985571802,18.2608695652174,62.8537227269269,31.4062048787345,31.4475178481923,,,,,,,,,,,,,,29.7526220782216,19.4113957328281,,7574586,0.205205897329674,175449565400,1.35716798439928,23162.9247327841,1.29304519947331,232369695258.041,30677.5439948851,114085965300,15061.6766777749,124168442860.253,16392.7695665813,,,,,,,60.8818397985865,1.40195293846737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1988,28.12231,,-1.2551918,68.1426598,72.2321206,7585.32,109.413143,3.4,59.6953375,,1.2551918,,,,,,,1.07352960109711,0.698749601840973,1.86741,1.46607,,,1.8875147,0.85159254,6.86,75.3128356933594,78.1530075073242,72.4726791381836,66.0112915039063,58.8581275939941,73.1644668579102,64.5284576416016,52.1593360900879,76.8975830078125,67.4941329956055,65.5569229125977,69.4313430786133,1894,517,6765,27688,1616,,7107,,65563,82109,-13292,-10.1,,,,,,,,,23.7,37.9,0.326759657319295,0.212580531225562,18.5628007757016,1.56174268942862,19.4284380777999,66.562550344062,33.0709262043675,33.4916241396946,,,,,,,,,,,,,,29.5182639679518,19.5049655924625,,7585317,0.211384270224809,181232172900,3.29588020740688,23892.4982172795,3.14974681700203,240028322052.062,31643.8089603984,119645441000,15773.2947746284,133339397080.129,17578.6189397397,,,,,,,62.0481659402304,1.91572092023249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1989,30.42457,59.7345155,-1.2681114,69.5114517,73.5992017,7619.57,108.2738562,3.2,59.0737475,,1.2681114,,,,,,,1.07352960109711,0.698749601840973,1.92154,1.4559,,,1.927193,0.8798435,7.15,75.4805755615234,78.943229675293,72.0179214477539,67.8847274780274,60.7137222290039,75.0557479858399,65.4683532714844,53.8844375610352,77.0522842407227,70.3011093139649,67.5430068969727,73.0592041015625,2607,1244,8354,32078,3267,,8261,,71773,88853,-12113,-9.2,,,,,,,,,24.3,38.9,0.441266300504222,0.647328949710159,17.8057518142916,1.57489760594999,17.8311312186177,70.5383587945509,35.0152027446799,35.5231560498709,,,,,,,,,,,,,,29.2832194199124,19.4039900494035,,7619567,0.271711064802368,188276803000,3.88707478770178,24709.6459680714,3.42010175478813,249358402441.892,32726.0594259348,127981232400,16796.391763469,133105805928.237,17468.9461918554,,,,,,,63.6417761922673,2.56834384689467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1990,33.25064,61.4070819,-0.8074677,72.280959,75.8508042,7677.85,108.3365105,3.4,59.1079315,,0.8074677,,,,8.36,34.97,2.97,1.07352960109711,0.698749601840973,1.94269,1.43909,,,2.0212283,0.7393907,8.77,75.8018569946289,78.9463806152344,72.6573333740234,68.0381164550781,60.8479766845703,75.2282485961914,66.1381759643555,54.7153282165527,77.5610275268555,69.9380416870117,66.9806289672852,72.8954620361328,3362,1976,10499,39562,4739,,10237,,83095,102754,-14394,-8.7,,,,,,,8.7275,40180.7455989152,24.8,39.8,0.392410761896642,1.02184632554613,17.9810832815335,1.483296993618,18.8292776088998,71.4883694819226,35.6974146503071,35.7909548316155,,,,,,,,,,,,,,29.5608636535213,19.5811148378139,,7677850,0.257414538779142,196458638000,4.34564156052724,25587.7150504373,3.55354780679772,260194624813.073,33888.9955929164,137548696400,17915.0017778415,166463386663.439,21680.9896863626,240638425197.174,31341.9023811581,149275155516.776,19442.312042665,,3568280,65.7176901849261,3.26187312306823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1991,37.18117,63.2968986,-2.2129676,75.463004,79.1406484,7754.89,109.0633945,3.6,59.5045162,,2.2129676,,,,,,,1.33082318305969,0.758999645709992,1.95901,1.44264,,,1.9766345,0.9855284,8.56,79.4717483520508,78.8816680908203,80.0617980957031,69.7039260864258,60.7080688476563,78.6997756958008,66.0291442871094,53.8621635437012,78.1961135864258,73.3787155151367,67.5539779663086,79.2034378051758,3499,2545,10993,45486,6502,,11058,,84030,109739,-18979,-11.0,,,,,,,8.546667,41436.7389989039,25.4,40.8,0.20718277655422,0.743983496410907,18.1671785806239,1.48876445776935,19.4832679335126,70.0484058928522,34.5904880807681,35.4579178120841,,,,,,,,,33.068000793457,7.3600001335144,59.5719985961914,13.8599996566772,,29.5052576493809,19.1717390821372,,7754891,0.162013878457911,203220012300,3.44162739232672,26205.3989282377,2.41398607332788,269149554294.002,34707.0712269201,147464359800,19015.6586082254,173794177725.398,22410.9117362704,248920303155.224,32098.4915397552,159634580985.146,20585.0193104127,3.42000007629395,3617487,67.9109713337424,3.33742884548212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,1992,39.25105,65.4976978,-2.4513977,79.9748646,82.6286239,7840.71,110.0416999,3.6,60.0382754,,2.4513977,,,,,,,1.58811676502228,0.819249749183655,2.00948,1.45023,,,2.0339935,0.71822417,7.37,80.0241470336914,78.5605010986328,81.4877700805664,69.5227432250977,59.561637878418,79.4838562011719,65.7822799682617,52.3556823730469,79.2088775634766,73.2632217407227,66.7676086425781,79.7588195800781,3435,2633,13431,53180,6817,,11221,,88128,114101,-17193,-8.9,,,,,,,8.139167,42271.537919918,26,41.7,0.739415410504523,0.902222101814408,18.9204805390378,1.41313050440352,19.9519615692554,67.6301674653756,33.1552676574191,34.4748998079566,,,,,,,,,32.8919982910156,7.05000019073486,60.0579986572266,13.8229999542236,,29.0158976209675,18.4796351573404,,7840709,0.122167282539856,207474473500,2.09352472320464,26461.1878211524,0.976092344998023,274784266755.542,35045.8442923391,155789391700,19869.2990264018,195078126346.106,24880.164070125,254131511242.855,32411.8024585346,166690625207.308,21259.6367506188,3.58999991416931,3696441,70.6415666301299,4.02084559057212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
