iso3c,year,unemp_rate,population,GDPgrowth,GDP2019,gdp_real_pc_ppp,fiscalbalance,NAWRU,primaryfiscalbalance,outputgap,potentialoutput,publicdebt,domesticdemand,exportsgoodsandservices,exportsgoods,exportsservices
DEU,2016,4.1,82348.669,2.230014488,95.58673233,36136.3,1.1841358,4.060413,2.389777,0.463874,112.1355313,69.2061,94.69246816,92.5356602,92.61347947,92.25446173
DEU,2017,3.8,82657.002,2.465004821,97.94294989,36916.18,1.2417604,3.782612,2.2974493,1.5338568,113.6888546,65.2905,96.96425138,97.05398732,97.38663721,95.6437025
DEU,2018,3.4,82905.782,1.527442676,99.43897231,37756.98,1.8665997,3.556661,2.8147603,1.7097666,115.2257758,61.8521,99.01321682,99.13245471,99.57357934,97.23183476
DEU,2019,3.2,83104.781,0.564192971,100,38539.51,1.4491117,3.388883,2.2504482,1.0414159,116.6423181,59.7549,100,100,100,100
DEU,2020,4,83269.642,-6.469577185,93.53042282,36379.84,-7.000555,3.342343,-6.2624302,-6.3835685,117.748785,75.6472,95.17199721,87.90669368,87.83798815,88.20275677
DEU,2021,3.5,83415.463,5.872379539,99.02288423,38950.14,-1.520946,3.277772,-0.8248327,-2.0177606,119.1088112,71.8355,99.87413798,96.94232937,97.32798687,95.28989955
DNK,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DNK,1960,2,4579.603,NA,24.81208859,1204.91,NA,NA,NA,NA,NA,NA,25.0515452,6.919387845,NA,NA
DNK,1961,1.6,4611.687,6.378829484,26.39480942,1315.53,NA,NA,NA,NA,NA,NA,26.64170507,7.215284006,NA,NA
DNK,1962,1.4,4647.727,5.666929516,27.89058466,1435.51,NA,NA,NA,NA,NA,NA,28.69687767,7.569671269,NA,NA
DNK,1963,2,4684.483,0.637030021,28.06825606,1492.26,NA,NA,NA,NA,NA,NA,28.20301501,8.32489461,NA,NA
DNK,1964,1.2,4722.072,9.269810687,30.67013026,1688.92,NA,NA,NA,NA,NA,NA,31.61798081,9.035936839,NA,NA
DNK,1965,0.9,4759.012,4.555354481,32.06726341,1831.23,NA,1.210775,NA,-0.9163411,NA,NA,33.02888647,9.748230214,NA,NA
DNK,1966,1.1,4797.381,2.741029314,32.9462365,1941.35,NA,1.344792,NA,-2.0511391,NA,NA,34.09969958,10.12795319,NA,NA
DNK,1967,1,4835.354,5.530320313,34.76826891,2093.66,NA,1.468554,NA,-0.5031208,NA,NA,36.3031608,10.50392274,11.45705157,9.253104724
DNK,1968,1,4864.883,5.553125192,36.69899441,2260.71,NA,1.617602,NA,1.2969342,NA,NA,37.99852673,11.53345996,12.62759541,10.05779591
DNK,1969,0.9,4891.86,6.509175474,39.08779635,2523.4,NA,1.789495,NA,4.0412642,NA,NA,41.19327143,12.22495302,13.35534972,10.72200053
DNK,1970,0.6,4928.757,1.596878833,39.7119811,2715.7,NA,1.969538,NA,2.0292217,NA,NA,42.48531539,12.69170889,13.62038438,11.67087029
DNK,1971,0.9,4963.126,3.00502723,40.90533695,2979.16,NA,2.209362,NA,1.8874601,NA,NA,43.19685074,13.49517957,14.44388537,12.49657433
DNK,1972,0.8,4991.595,3.929351903,42.51265158,3270.66,NA,2.441189,NA,2.8591191,NA,NA,44.40349892,14.20536163,15.30188799,12.93858275
DNK,1973,0.7,5021.861,4.09295426,44.25267497,3692.76,NA,2.689806,NA,4.0206409,NA,NA,47.34835517,15.39230873,16.56702224,14.04842451
DNK,1974,2.8,5045.297,-1.122371452,43.75599558,4127.36,NA,3.08616,NA,0.433429,NA,NA,46.10285576,15.91786848,17.54201956,13.61112078
DNK,1975,3.9,5059.862,-1.456699476,43.11860222,4594.29,NA,3.406843,NA,-2.9990646,NA,NA,44.79912758,15.80260661,17.54788795,13.23869108
DNK,1976,5.1,5072.596,5.924586606,45.67320115,5330.17,NA,3.739869,NA,0.3272519,NA,NA,49.23941977,16.34474405,17.75860275,14.48952574
DNK,1977,5.9,5088.419,1.870343737,46.52744701,5831.75,NA,4.053548,NA,-0.2101401,NA,NA,49.77607649,16.93090621,18.31868537,15.16989085
DNK,1978,6.6,5104.248,2.226279291,47.56327792,6330.53,NA,4.394504,NA,-0.3941356,NA,NA,50.80457637,17.16729472,18.75927425,15.00507916
DNK,1979,4.6,5116.801,3.869091031,49.40354444,7183.27,NA,4.554311,NA,0.928595,NA,NA,52.22543525,19.03666407,21.20402845,15.83776639
DNK,1980,4.9,5123.027,-0.482961323,49.16494443,7944.83,NA,4.820111,NA,-1.7005468,59.29852979,NA,50.24950378,20.09904389,23.29373293,14.96666108
DNK,1981,7.9,5121.572,-0.666129951,48.83744201,8732.79,NA,5.197717,NA,-4.1729,60.42321481,NA,48.59948032,21.83993613,25.00559797,16.83564506
DNK,1982,8.4,5117.809,3.68454986,50.63688191,9820.37,NA,5.403473,NA,-2.8214858,61.77832052,NA,50.38899318,22.53103821,25.67178397,17.59622191
DNK,1983,8.4,5114.297,2.59611255,51.95147236,10581.22,NA,5.59441,NA,-2.465132,63.15056279,NA,51.22107314,23.56659658,27.73490666,16.7732816
DNK,1984,7.9,5111.619,4.166174434,54.11586132,11692.69,NA,5.739898,NA,-0.6733683,64.59488403,NA,53.72947809,24.34387138,29.18860007,16.34996535
DNK,1985,6.7,5113.691,4.003737633,56.28251842,12735.79,NA,5.848941,NA,0.8745672,66.15019739,NA,56.59850711,25.81342121,31.10396876,17.06642785
DNK,1986,5,5120.534,4.904186464,59.04271807,13731.71,NA,5.899613,NA,3.132756,67.8748726,NA,60.84204281,26.15912864,31.12561464,17.95957979
DNK,1987,5,5127.024,0.254219095,59.19281594,14057.99,NA,6.012417,NA,1.1449611,69.38478728,NA,59.81128301,27.42982436,31.96128756,20.05073888
DNK,1988,5.7,5129.516,-0.013599104,59.18476625,14703.06,NA,6.10563,NA,-0.5384725,70.54954546,NA,58.79788126,29.93743485,34.0432214,23.45703704
DNK,1989,6.8,5132.594,0.645181167,59.56661521,15628.03,NA,6.197631,NA,-1.4315382,71.64802474,NA,59.22812983,31.33183769,36.03546345,23.80505722
DNK,1990,7.2,5140.939,1.475240317,60.44536593,16551.88,NA,6.232305,NA,-1.7287786,72.92493505,NA,59.17567105,33.37675855,37.20073569,27.50277165
DNK,1991,7.9,5154.298,1.393681565,61.28778186,17538.52,NA,6.262816,NA,-2.2639759,74.34616149,NA,59.42079926,35.43708414,39.13071317,29.9023092
DNK,1992,8.6,5171.37,1.957003823,62.48718609,18321.96,NA,6.247382,NA,-2.3521821,75.8695745,NA,60.57003608,35.53303144,39.75039969,29.03725879
DNK,1993,10.3,5188.628,0.010675815,62.49385711,18355.93,NA,6.296216,NA,-4.188219,77.33171775,NA,60.00476985,35.96983798,40.77777732,28.37856056
DNK,1994,8.3,5206.18,5.332427172,65.82629652,19615.45,NA,6.098703,NA,-1.2735115,79.0505929,NA,64.01490964,38.93216205,45.10181958,29.02052868
DNK,1995,7.3,5233.372,3.027647646,67.81928484,19092.49,-3.620032,5.987201,2.2250254,-0.5545145,80.85509807,NA,66.82590223,39.99016286,46.67406183,29.20080465
DNK,1996,6.8,5263.074,2.900050428,69.7860783,20217.43,-2.4825746,5.881056,3.1457955,0.0244514,82.7183948,NA,68.36345907,41.85429304,47.87425842,32.32193133
DNK,1997,5.7,5284.991,3.260910434,72.06173981,21517.78,-1.2002135,5.718448,3.8285381,0.9600082,84.62424289,NA,71.61835586,43.74188221,50.92099451,32.18015783
DNK,1998,5.4,5304.219,2.218187384,73.66020423,22323.64,-0.388537,5.602798,4.1455747,0.9093232,86.54474933,NA,74.01568859,45.53626096,52.73045874,33.98243232
DNK,1999,5.6,5321.799,2.948002565,75.83170894,23260.24,0.8688538,5.519959,5.0049909,1.7114947,88.39344044,NA,73.72858374,50.67073185,56.64901054,41.23589781
DNK,2000,4.6,5339.616,3.746874819,78.67302815,25127.94,1.887315,5.370447,5.6189128,3.2860486,90.30740863,52.3543,76.36080295,57.06182306,62.00772861,49.49635598
DNK,2001,4.6,5358.783,0.823125525,79.32060592,25581.96,1.1405542,5.318504,4.5224801,2.3179341,91.91228617,48.5083,76.55121247,58.97787582,63.66506243,51.84709559
DNK,2002,4.6,5375.931,0.466373244,79.69053601,26321.89,-0.0153871,5.257616,3.0828117,1.3094427,93.26011544,49.081,77.31900518,61.54483757,65.95100968,54.88332695
DNK,2003,5.4,5390.574,0.390039891,80.00136089,26129.34,-0.1331476,5.261495,2.632258,0.4598865,94.41564625,46.1501,77.76848703,60.80087455,64.836029,54.74857884
DNK,2004,5.5,5404.523,2.668194303,82.13595264,27863.96,2.0731729,5.244814,4.5805421,1.9000516,95.56490245,44.156,81.09911488,62.64029458,67.64967085,54.96463574
DNK,2005,4.8,5419.432,2.336676316,84.05520399,29033.7,4.9550305,5.225336,7.0105366,2.9266244,96.82246164,37.4122,83.90616465,67.53892434,71.60588226,61.42212321
DNK,2006,3.9,5437.272,3.91299724,87.34428181,30884.14,4.9871001,5.212007,6.7776673,5.1983732,98.43846475,31.5494,88.22653732,74.52079132,75.41703764,73.49160488
DNK,2007,3.8,5461.438,0.909232089,88.13844404,32137.87,5.0204581,5.264341,6.6395786,4.4972188,100,27.346,89.86256857,77.24352082,75.91052901,79.92881789
DNK,2008,3.7,5493.621,-0.512003601,87.68717204,32626.37,3.1739081,5.27139,4.6086809,2.4500954,101.4759052,33.3132,89.68874776,80.23438667,77.85921819,84.70055095
DNK,2009,6.4,5523.095,-4.906538857,83.38476687,30680.6,-2.7981424,5.433646,-0.8802407,-3.4792601,102.4248483,40.1818,84.14912912,72.8332292,69.77943452,78.43709487
DNK,2010,7.7,5547.683,1.870999193,84.94489518,32915.05,-2.7102715,5.481637,-0.810083,-2.4910098,103.2837322,42.5879,84.77993276,74.97464473,74.32819116,76.09861275
DNK,2011,7.8,5570.572,1.336744129,86.08039108,33508.46,-2.0557666,5.484987,-0.0847929,-2.0258,104.1673983,46.0709,85.64124732,80.36896312,78.64727265,83.30095961
DNK,2012,7.8,5591.572,0.226499396,86.27536265,33873.46,-3.4904444,5.488234,-1.6811062,-2.6847087,105.1102249,44.8942,86.45164175,81.30302222,78.18834506,86.81310266
DNK,2013,7.4,5614.932,0.933332646,87.08059877,34346.13,-1.2356472,5.452419,0.4277918,-2.7302936,106.1410016,44.0456,87.1580322,82.61312906,80.03509593,87.13736734
DNK,2014,6.9,5643.475,1.619428856,88.49080712,35323.71,1.1444277,5.391756,2.6162384,-2.3026288,107.3876989,44.2703,88.82195172,85.19799785,82.70974907,89.56036502
DNK,2015,6.3,5683.483,2.342561484,90.56375868,36885.68,-1.3296298,5.29815,0.2207865,-1.6048555,109.1239742,39.7737,91.26799274,88.24579087,86.43473119,91.41612104
DNK,2016,6,5728.01,3.245945208,93.50340867,37135.3,0.1306903,5.195658,1.2261079,-0.3920621,111.2943052,37.1995,93.9590658,91.87403769,87.83488802,98.82903952
DNK,2017,5.8,5764.979,2.036191024,95.40731668,38332.66,1.8051488,5.084014,2.5970229,-0.3262896,113.4855165,35.82,95.51777925,96.13356615,92.62970653,102.0808003
DNK,2018,5.1,5793.636,2.391312961,97.68880421,39669.18,0.734454,4.923812,1.5361846,-0.0307979,115.8558442,33.9493,98.38599086,98.4314532,94.31480329,105.4558324
DNK,2019,5,5818.634,2.365875811,100,41138.2,3.6561464,4.766517,4.3685343,0.0196802,118.5369498,33.2042,100,100,100,100
DNK,2020,6.4,5842.632,-5.858797714,94.14120229,39003.17,-7.1855385,4.697503,-6.3723299,-7.5597707,120.7418703,44.6944,95.50479678,89.27845596,90.19999629,87.79998966
DNK,2021,5.7,5866.003,5.082161909,98.92561061,41354.28,-2.2925137,4.467531,-1.5021482,-4.9736327,123.4251905,44.6138,99.87267566,97.05894542,97.9572053,95.61419887
ESP,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESP,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ESP,1960,2.2,30263.269,NA,14.51870998,653.74,NA,NA,NA,NA,NA,NA,14.15320063,2.087874128,NA,NA
ESP,1961,2.1,30774.761,11.83779568,16.23740521,743.08,NA,NA,NA,NA,NA,NA,16.03507389,2.25342482,NA,NA
ESP,1962,1.5,31030.823,9.304367588,17.74819308,838.34,NA,NA,NA,NA,NA,NA,17.73479382,2.541677511,NA,NA
ESP,1963,2,31304.169,8.758541172,19.30267587,940.98,NA,NA,NA,NA,NA,NA,19.69993966,2.639063055,NA,NA
ESP,1964,2.8,31616.794,6.187515479,20.49703193,1032.93,NA,NA,NA,NA,NA,NA,20.65910034,3.312930321,1.889674197,7.46908714
ESP,1965,2.6,31961.967,6.253324495,21.77877785,1134.67,NA,3.038745,NA,-1.519256,NA,NA,22.41785225,3.536898143,1.827117968,8.6018774
ESP,1966,2.2,32330.765,7.245813132,23.3568274,1251.33,NA,3.027387,NA,-0.5516749,NA,NA,24.18070238,4.085531764,2.207636271,9.615833808
ESP,1967,3,32730.141,4.340441728,24.37061688,1329.32,NA,3.215701,NA,-2.2543746,NA,NA,25.20185973,3.896912339,2.217368018,8.803413189
ESP,1968,3,33121.095,6.596692878,25.97827163,1442.87,NA,3.152295,NA,-1.9812122,NA,NA,26.67138109,4.614338105,2.609823463,10.47628433
ESP,1969,2.5,33449.084,8.907713863,28.29234173,1638.71,NA,3.129406,NA,0.58255,NA,NA,29.09544172,5.341653851,3.029198741,12.10105257
ESP,1970,2.6,33760.929,4.245492758,29.49349105,1814.53,NA,3.255582,NA,-0.8434327,NA,NA,30.06742028,6.302235893,3.685251503,13.90991109
ESP,1971,3.4,34224.49,4.649271472,30.86472351,2005.05,NA,3.640862,NA,-1.5781757,NA,NA,31.01315271,7.197160771,4.185421283,15.96147389
ESP,1972,2.9,34604.469,8.149057927,33.37990771,2278.69,NA,3.845921,NA,0.8380631,NA,NA,33.94748682,8.161575772,4.885161887,17.64200937
ESP,1973,2.6,34988.947,7.788788165,35.97979801,2650.67,NA,4.181201,NA,3.0244571,NA,NA,36.91085735,8.977735715,5.42796932,19.22706901
ESP,1974,3.1,35373.335,5.618543244,38.00133852,3144.56,NA,4.694233,NA,3.5873929,NA,NA,39.41557468,8.887945108,5.845489265,17.47806537
ESP,1975,4.5,35757.9,0.542029344,38.20731693,3543.39,NA,5.546547,NA,0.1613942,NA,NA,39.58804921,8.852407429,5.893867949,17.17141856
ESP,1976,4.9,36137.812,3.303787799,39.46960561,3977.28,NA,6.209198,NA,0.0038064,NA,NA,41.19385858,9.29501952,6.552826232,16.82805588
ESP,1977,5.3,36511.638,2.839026899,40.59015832,4361.67,NA,6.908557,NA,-0.0653648,NA,NA,41.39720065,10.41970898,7.506327386,18.33442824
ESP,1978,7.1,36864.898,1.462457126,41.18377199,4668.94,NA,7.962961,NA,-0.7558316,NA,NA,41.36511236,11.53462676,8.321028625,20.25810596
ESP,1979,8.8,37191.33,0.04215388,41.20113255,5070.75,NA,8.901921,NA,-2.5058166,NA,NA,41.72837267,12.18055128,9.392710992,19.39407875
ESP,1980,11.5,37491.165,1.300520086,41.73696155,5669.84,NA,10.018969,NA,-2.7462768,47.59533819,NA,42.34092756,12.46071217,9.63141884,19.76532504
ESP,1981,14.2,37758.631,-0.133626978,41.68118971,6218.77,NA,11.206976,NA,-3.8348693,48.06979686,NA,41.53915643,13.86840175,11.03093505,21.182718
ESP,1982,16,37986.012,1.24630525,42.20066457,6782.62,NA,12.377973,NA,-3.6184077,48.55960265,NA,41.96362863,14.64055365,11.77362837,22.02565001
ESP,1983,14.3,38171.525,1.771323753,42.94817496,7208.5,NA,12.837213,NA,-3.4293815,49.32305231,NA,42.09730075,16.047841,13.01866185,23.84596855
ESP,1984,16.7,38330.364,1.783454665,43.71413619,7746.68,NA,14.121206,NA,-2.8048024,49.88001339,NA,42.02649725,17.97943925,14.84007379,26.05016132
ESP,1985,17.8,38469.512,2.321244597,44.72884822,8274.48,NA,15.081656,NA,-2.4176105,50.83544163,NA,43.35266769,18.09946764,14.98748525,26.09746128
ESP,1986,17.4,38584.624,3.254095041,46.18436745,8766.97,NA,15.682002,NA,-2.0466879,52.29081405,NA,45.64139947,18.14122797,14.20495479,28.29712843
ESP,1987,19.7,38684.815,5.546929903,48.74618194,9437.53,NA,16.87393,NA,0.454074,53.81743433,NA,49.24688447,19.09712528,15.14588869,29.28422313
